nodedef>name VARCHAR,label VARCHAR,type VARCHAR,type_post VARCHAR,post_published VARCHAR,post_published_unix INT,user_locale VARCHAR,user_sex VARCHAR,likes INT,likes_count_fb INT,comments_all INT,comments_base INT,comments_replies INT,comment_likes INT,shares INT,engagement INT,post_id VARCHAR,post_link VARCHAR
8d032f54b1bf487f45732f8747ffbd8ebe35ddfc,user_100000573052305,user,user,,,en_US,female,5,,0,0,0,,,5,,
bed93845080feaefac433d1e88da321ea17af137,user_718258603,user,user,,,en_US,female,1,,0,0,0,,,1,,
a49576036dae6156c4c914984ded732a979f3ea8,user_187703418,user,user,,,en_US,male,11,,0,0,0,,,11,,
9f00d65956d399d6858f12269e6377ded5c2d17a,user_1376378417,user,user,,,en_GB,female,1,,0,0,0,,,1,,
8d18cb2e2957b136655331fb171a343cfba0478b,user_187701036,user,user,,,en_GB,female,1,,0,0,0,,,1,,
0b462b335c101c83abb2591e84287aebbf0c9ef5,user_100001423861370,user,user,,,en_US,female,3,,0,0,0,,,3,,
d91e36a54633186c2b011e41a7ab15fe63e48933,user_1229285759,user,user,,,es_ES,female,1,,0,0,0,,,1,,
4e44782000b3df087ba4ca00f30902e7e58fcb93,user_100004716191442,user,user,,,es_ES,female,6,,0,0,0,,,6,,
06507f5af5e10fda9fdcd9c5412413026cb9fb5a,user_1647221846,user,user,,,en_US,female,2,,0,0,0,,,2,,
8dce716ccf7cc801f33c8e69516923c8224fba9f,user_1514138176,user,user,,,es_LA,male,2,,0,0,0,,,2,,
68a5367cc55b113b1d58015fc7b59839fa406f6e,user_1217147974,user,user,,,en_US,male,9,,0,0,0,,,9,,
86690d0dba38b6e7ff413d489a7dbe8dfdaea6aa,user_730480008,user,user,,,en_US,female,8,,0,0,0,,,8,,
